Word_Original,Hierarchical_Entity_Tag
அங்கடு,INSECT_BEE
வளி,WIND_STORM
எடுப்ப,ACTION_RAISE
ஆருற்று,STATE_DIFFICULTY
உடை,ACTION_BREAK
திரை,WAVE_SEA
பிதிர்வின்,SPARK_SPLASH
பொங்கி,ACTION_SURGE
முன,PLACE_FRONT
கடல்,WATER_SEA
தோன்றல,APPEARANCE_VISION
காட,PLACE_FOREST
இறந்தோர்,PERSON_CROSSED
கோழ்,ATTRIBUTE_BEAUTIFUL
இலை,PLANT_LEAF
வாழை,PLANT_BANANA
கோள்,ATTRIBUTE_LARGE
மிகு,ATTRIBUTE_ABUNDANT
பெருங்குலை,PLANT_BUNCH
ஊழ்,NATURE_CYCLE
தீங்கனி,FRUIT_SWEET
உண்ணுநர்,PERSON_EATER
தடுத்த,ACTION_BLOCK
சாரல்,PLACE_SLOPE
பலவின்,PLANT_JACKFRUIT
சுளையொடு,FRUIT_FLESH
ஊழ்படு,ATTRIBUTE_CYCLICAL
பாறை,NATURE_ROCK
நெடுஞ்சுனை,WATER_POND
விளைந்த,ACTION_CULTIVATE
தேறல்,BEVERAGE_TODDY
அறியாது,ACTION_UNKNOWING
உண்ட,ACTION_EAT
கடுவன்,ANIMAL_MONKEY
அயலது,PLACE_VICINITY
கறி,PLANT_SANDAL
வளர்,ACTION_GROW
சாந்தம்,SANDAL_PASTE
ஏறல்,ACTION_CLIMB
செல்லாது,ACTION_CANNOT
நறுவீ,FLOWER_FRAGRANT
அடுக்கத்து,PLACE_SLOPE
மகிழ்ந்து,STATE_JOY
கண்,BODY_PART_EYE
படுக்கும்,ACTION_SLEEP
குறியா,STATE_UNKNOWN
இன்பம்,EMOTION_PLEASURE
எளிதின்,STATE_EASY
மலை,MOUNTAIN_HILL
பல்,ATTRIBUTE_MANY
வேறு,ATTRIBUTE_DIFFERENT
விலங்கும்,ANIMAL_DEER
எய்தும்,ACTION_ATTAIN
நாட,LAND_COUNTRY
குறித்த,INTENTION_AIMED
இன்பம்,EMOTION_PLEASURE
அரிய,STATE_RARE
வெறுத்த,STATE_DISPLEASED
ஏஎர்,ATTRIBUTE_BEAUTY
புரை,ATTRIBUTE_LIKE
நெஞ்சமொடு,BODY_PART_HEART
மாட்ட,PLACE_AT
இனையள்,STATE_SO
ஆயின்,STATE_IF
தந்தை,PERSON_FATHER
அருங்கடி,GUARD_STRICT
காவலர்,PERSON_GUARD
சோர்பதன்,ACTION_LOOSEN
ஒற்றி,ACTION_SPY
கங்குல்,TIME_NIGHT
வருதலும்,ACTION_COME
உரியை,STATE_FIT
பைம்புதல்,PLANT_BUSH
வேங்கை,PLANT_VENGAI
ஒள்இணர்,FLOWER_CLUSTER
விரிந்தன,ACTION_BLOOM
நெடுவெண்திங்கள்,MOON_FULL
ஊர்,PLACE_VILLAGE
கொண்டன்றே,ACTION_OCCUPY
இருங்கழி,WATER_BACKWATER
முதலை,ANIMAL_CROCODILE
மேஎந்தோல்,SKIN_BACK
அன்ன,ATTRIBUTE_LIKE
கருங்கால்,PLANT_TRUNK
ஓமை,PLANT_OMAI
காண்பு,ATTRIBUTE_BEAUTIFUL
இன்,ATTRIBUTE_SWEET
பெருஞ்சினை,TREE_BRANCH
கடியுடை,ATTRIBUTE_FRAGRANT
நனந்தலை,PLACE_SPACIOUS
ஈன்று,ACTION_BIRTH
இளைப்பட்ட,STATE_YOUNG
கொடுவாய்,ATTRIBUTE_CROOKEDBEAK
பேடை,BIRD_FEMALE
அல்கு,ACTION_STAY
இரை,FOOD_PREY
தரீஇய,ACTION_BRING
மான்று,STATE_FULL
வேட்டு,ACTION_DESIRE
எழுந்த,ACTION_RISE
செஞ்செவி,ATTRIBUTE_REDEAR
எருவை,BIRD_BRAHMINYKITE
வான்,SKY_HEAVEN
தோய்,ACTION_TOUCH
சிமைய,MOUNTAIN_PEAK
விறல்,ATTRIBUTE_VICTORY
வரை,MOUNTAIN_ROCK
கவாஅன்,MOUNTAIN_SLOPE
துளங்கு,ACTION_TOTTER
நடை,GAIT_WALK
மரையா,ANIMAL_SPOTTEDDEER
வலம்பட,ACTION_VICTORY
தொலைச்சி,ACTION_KILL
ஒண்,ATTRIBUTE_BRIGHT
செங்குருதி,BLOOD_RED
உவற்றி,ACTION_SMEAR
உண்டு,ACTION_EAT
அருந்துபு,ACTION_CONSUME
புலவுப்,ODOR_FLESH
புலி,ANIMAL_TIGER
துறந்த,ACTION_LEAVE
கலவுக்,STATE_MIXED
கழிக்,PLACE_WATER
கடுமுடை,ODOR_FOUL
கொள்ளை,PREY_CAPTURE
மாந்தரின்,PERSON_HUMAN
ஆனாது,ACTION_CEASE
கவரும்,ACTION_SNATCH
புல்,PLANT_GRASS
இலை,PLANT_LEAF
மராஅத்த,PLANT_MARAVU
அகல்,ATTRIBUTE_BROAD
சேண்,ATTRIBUTE_DISTANT
அத்தம்,PLACE_PATH
கலந்தரல்,STATE_CONFUSED
உள்ளமொடு,EMOTION_HEART
கழிய,ACTION_PASS
காட்டி,ACTION_SHOW
பின்,PLACE_BEHIND
நின்று,ACTION_STAND
துரக்கும்,ACTION_DRIVE
நெஞ்சம்,BODY_PART_HEART
வாய்,BODY_PART_MOUTH
போல்,ATTRIBUTE_LIKE
பொய்ம்மொழி,LANGUAGE_LIE
எவ்வம்,SORROW_DISTRESS
களைமா,ACTION_REMOVE
கவிர்,ATTRIBUTE_CURLY
இதழ்,FLOWER_PETAL
அன்ன,ATTRIBUTE_LIKE
காண்பு,ATTRIBUTE_BEAUTIFUL
இன்,ATTRIBUTE_SWEET
செவ்வாய்,BODY_PART_LIP
அம்,ATTRIBUTE_BEAUTIFUL
தீம்,ATTRIBUTE_SWEET
கிளவி,LANGUAGE_WORD
ஆயிழை,ORNAMENT_FINE
மடந்தை,PERSON_LADY
கொடுங்குழை,ORNAMENT_EARRING
அமர்த்த,ACTION_DIRECT
நோக்கம்,GAZE_LOOK
நெடுஞ்சேண்,ATTRIBUTE_FAR
ஆரிடை,PLACE_PATH
விலங்கும்,ACTION_SEPARATE
ஞான்றே,TIME_OCCASION
முல்லை,FLOWER_JASMINE
வைந்நுனை,BUD_SHARP
தோன்ற,APPEARANCE_VISION
இல்லமொடு,HOUSE_HOME
பைங்கால்,ATTRIBUTE_GREENLEG
கொன்றை,FLOWER_KONRAI
மெல்,ATTRIBUTE_SOFT
பிணி,BUD_UNFURL
அவிழ,ACTION_BLOOM
இரும்பு,METAL_IRON
திரித்தன்ன,ATTRIBUTE_TWISTED
மா,ATTRIBUTE_GREAT
இரு,ATTRIBUTE_LARGE
மருப்பின்,ANTLER_DEER
பரல்,PEBBLE_STONE
அவல்,VALLEY_FLAT
அடைய,ACTION_REACH
இரலை,ANIMAL_MALEDEER
தெறிப்ப,ACTION_KILL
மலர்ந்த,ACTION_BLOOM
ஞாலம்,NATURE_EARTH
புலம்பு,SOLITUDE_LONELINESS
புறக்கொடுப்ப,ACTION_TURN
கருவி,CLOUD_RAIN
வானம்,SKY_CLOUD
கதழுறை,RAIN_FAST
சிதறிக்,ACTION_SPRINKLE
கார்,SEASON_RAIN
செய்தன்றே,ACTION_MAKE
கவின்,BEAUTY_GRACE
பெறு,ACTION_OBTAIN
கானம்,PLACE_FOREST
குரங்கு,ANIMAL_MONKEY
உளை,MANE_HORSE
பொலிந்த,ADORN_DECORATE
கொய்,ATTRIBUTE_PLUCKED
சுவல்,SHOULDER_HORSE
புரவி,ANIMAL_HORSE
நரம்பு,MUSIC_STRING
ஆர்த்தன்ன,SOUND_RESOUND
வாங்கு,ACTION_PULL
வள்,ATTRIBUTE_STRONG
பரிய,ATTRIBUTE_SWIFT
பூத்த,ACTION_BLOOM
பொங்கர்,FLOWER_CLUSTER
துணையொடு,COMPANION_WITH
வதிந்த,STATE_REST
தாது,POLLEN_FLOWER
உண்,ACTION_EAT
பறவை,BIRD_GENERAL
பேதுறல்,STATE_CONFUSION
அஞ்சி,EMOTION_FEAR
மணி,BELL_METAL
நா,BELL_TONGUE
ஆர்த்த,SOUND_RING
மாண்,ATTRIBUTE_EXCELLENT
வினை,WORK_CRAFT
தேரன்,VEHICLE_CHARIOT
உவக்காண்,EXCLAMATION_LOOK
தோன்றும்,APPEARANCE_VISION
குறும்பொறை,MOUNTAIN_KURUMBORAI
நாடன்,PERSON_LORD
கறங்கு,SOUND_RESOUND
இசை,MUSIC_SOUND
விழவு,FESTIVAL_CELEBRATION
உறந்தை,PLACE_URANTHAI
குணாது,PLACE_EAST
நெடும்,ATTRIBUTE_TALL
பெருங்குன்றத்து,MOUNTAIN_LARGE
அமன்ற,ABUNDANT_FLOURISH
காந்தள்,FLOWER_KANTHAL
போது,BUD_FLOWER
அவிழ்,ACTION_BLOOM
அலரின்,RUMOR_GOSSIP
நாறும்,ODOR_FRAGRANT
ஆய்,ATTRIBUTE_FINE
தொடி,ORNAMENT_BRACELET
அரிவை,PERSON_WOMAN
மாண்,ATTRIBUTE_EXCELLENT
நலம்,BEAUTY_GRACE
படர்ந்தே,ACTION_SPREAD
அளி,AFFECTION_LOVE
நிலை,STATE_STEADY
பொறாஅது,STATE_IMPATIENT
அமரிய,STATE_ANGUISHED
முகத்தள்,BODY_PART_FACE
விளி,CALL_SHOUT
நிலை,STATE_STAND
கொள்ளாள்,ACTION_UNACCEPT
தமியள்,STATE_ALONE
மென்மெல,GAIT_GENTLY
நலமிகு,ATTRIBUTE_BEAUTIFUL
சேவடி,BODY_PART_FOOT
நிலம்,NATURE_GROUND
வடுக்கொளாஅக்,ACTION_NOIMPRINT
குறுக,ACTION_APPROACH
தன்,SELF_OWN
கூர்,ATTRIBUTE_SHARP
எயிறு,BODY_PART_TOOTH
தோன்ற,APPEARANCE_SHOW
வறிது,STATE_EMPTY
அகத்து,PLACE_INSIDE
எழுந்த,ACTION_RISE
வாயல்,BODY_PART_SMILE
முறுவலள்,BODY_PART_SMILE
கண்ணியது,INTENTION_PLAN
உணரா,STATE_UNAWARE
அளவை,TIME_UNTIL
ஒண்ணுதல்,BODY_PART_FOREHEAD
வினை,WORK_TASK
தலைப்படுதல்,ACTION_ACHIEVE
செல்லா,ACTION_CANNOT
நினைவுடன்,THOUGHT_MIND
முளிந்த,STATE_WITHERED
ஓமை,PLANT_OMAI
முதையலம்,STATE_DECAYED
காட்டு,PLACE_FOREST
பளிங்கத்து,CRYSTAL_QUARTZ
அன்ன,ATTRIBUTE_LIKE
பல்காய்,FRUIT_MANY
நெல்லி,FRUIT_NELLI
மோட்டு,ATTRIBUTE_HUGE
இரும்,ATTRIBUTE_DARK
பாறை,NATURE_ROCK
ஈட்டு,ATTRIBUTE_GROUPED
வட்டு,ITEM_DISC
ஏய்ப்ப,ATTRIBUTE_LIKE
உதிர்வன,ACTION_SHED
படூஉம்,ACTION_FALL
கதிர்,SUN_RAY
தெறு,ACTION_SCORCH
கவாஅன்,MOUNTAIN_SLOPE
மாய்த்த,ACTION_DESTROY
போல,ATTRIBUTE_LIKE
மழுகு,BLUNT_DULL
நுனை,POINT_TIP
தோற்றி,APPEARANCE_SHOW
பாத்தி,GARDEN_PLOT
அன்ன,ATTRIBUTE_LIKE
குடுமிக்,CREST_TOP
கூர்ங்கல்,STONE_SHARP
விரல்,BODY_PART_FINGER
நுதி,TIP_POINT
சிதைக்கும்,ACTION_DAMAGE
நிரை,LINE_ROW
நிலை,PLACE_STAND
அதர,PLACE_PATH
முரம்பு,BARREN_LAND
ஆகிய,STATE_BECOME
பயம்,FRUIT_YIELD
இல்,STATE_WITHOUT
கானம்,PLACE_FOREST
இறப்ப,ACTION_CROSS
எண்ணுதிர்,THOUGHT_CONSIDER
ஆயின்,STATE_IF
அறத்தாறு,PATH_RIGHTEOUS
அன்று,STATE_NOT
என,SAY_THUS
மொழிந்த,LANGUAGE_SPOKEN
தொன்றுபடு,ATTRIBUTE_ANCIENT
கிளவி,LANGUAGE_WORD
அன்ன,ATTRIBUTE_LIKE
ஆக,STATE_BECOME
என்னுநள்,SAY_SHE
போல,ATTRIBUTE_LIKE
முன்னம்,TIME_BEFORE
காட்டி,ACTION_SHOW
முகத்தின்,BODY_PART_FACE
உரையா,SPEECH_WITHOUT
ஓவச்,ART_PAINTING
செய்தியின்,MANNER_METHOD
ஒன்று,NUMBER_ONE
நினைந்து,THOUGHT_REMEMBER
ஒற்றி,ACTION_SPY
பாவை,DOLL_FIGURINE
மாய்த்த,ACTION_DESTROY
பனி,WATER_DEW
நீர்,WATER_LIQUID
நோக்கமொடு,GAZE_LOOK
ஆகத்து,BODY_PART_CHEST
ஒடுக்கிய,ACTION_HIDE
புதல்வன்,PERSON_CHILD
புன்தலை,HEAD_CHILD
தூ,ATTRIBUTE_PURE
நீர்,WATER_CLEAN
பயந்த,ACTION_GIVE
துணையமை,ORNAMENT_COMPANION
பிணையல்,GARLAND_WREATH
மோயினள்,ACTION_SMELL
உயிர்த்த,ACTION_SIGH
காலை,TIME_MOMENT
மாமலர்,FLOWER_LARGE
மணி,GEM_BLUE
உரு,FORM_SHAPE
இழந்த,ACTION_LOSE
அணி,BEAUTY_ADORNMENT
அழி,STATE_DESTROY
தோற்றம்,APPEARANCE_VISION
கண்டு,ACTION_SEE
கடிந்தனம்,ACTION_FORBID
செலவே,JOURNEY_DEPARTURE
ஒண்தொடி,ORNAMENT_BRACELET
உழையம்,PLACE_NEAR
ஆகவும்,STATE_BEING
இனைவோள்,STATE_DISTRESSED
பிழையலள்,STATE_BLAMELESS
மாதோ,EXCLAMATION_INDEED
பிரிதும்,ACTION_SEPARATE
நாம்,PERSON_WE
எனினே,STATE_IF
அரி,ATTRIBUTE_BEAUTIFUL
பெய்,ACTION_POUR
சிலம்பின்,MOUNTAIN_SLOPE
ஆம்பல்,FLOWER_WATERLILY
அம்,ATTRIBUTE_BEAUTIFUL
தொடலை,GARLAND_WREATH
அரம்,FILE_TOOL
போழ்,ACTION_SPLIT
அவ்,ATTRIBUTE_THAT
வளை,ORNAMENT_BANGLE
பொலிந்த,ADORN_SHINE
முன்கை,BODY_PART_FOREARM
இழை,ORNAMENT_JEWEL
அணி,ADORN_WEAR
பணைத்தோள்,BODY_PART_SHOULDER
ஐயை,PERSON_MOTHER
தந்தை,PERSON_FATHER
மழை,CLOUD_RAIN
வளம்,PROSPERITY_WEALTH
தரூஉம்,ACTION_BRING
மா,ATTRIBUTE_GREAT
வண்,ATTRIBUTE_BOUNTIFUL
தித்தன்,PERSON_TITHAN
பிண்ட,ATTRIBUTE_CLUMPED
நெல்லின்,PLANT_PADDY
உறந்தை,PLACE_URANTHAI
ஆங்கண்,PLACE_THERE
கழை,PLANT_BAMBOO
நிலை,STATE_STEADY
பெறாஅக்,STATE_UNOBTAINED
காவிரி,RIVER_KAVERI
நீத்தம்,WATER_FLOOD
குழை,ORNAMENT_EARRING
மாண்,ATTRIBUTE_EXCELLENT
ஒள்ளிழை,ORNAMENT_BRIGHT
நீ,PERSON_YOU
வெய்யோளொடு,PERSON_BELOVED
வேழ,ELEPHANT_TUSK
வெண்புணை,RAFT_WHITE
தழீஇ,ACTION_EMBRACE
பூழியர்,PERSON_SERVANT
கயம்,WATER_TANK
நாடு,SEEK_SEARCH
யானையின்,ANIMAL_ELEPHANT
முகன்,BODY_PART_FACE
அமர்ந்து,STATE_DELIGHT
ஏந்து,ATTRIBUTE_HIGH
எழில்,BEAUTY_GRACE
ஆகத்து,BODY_PART_CHEST
பூந்தார்,GARLAND_FLOWER
குழைய,ACTION_WITHER
நெருநல்,TIME_YESTERDAY
ஆடினை,ACTION_BATHE
புனலே,WATER_RIVER
இன்று,TIME_TODAY
வந்து,ACTION_COME
ஆக,BODY_PART_BECOME
வன,ATTRIBUTE_FIRM
முலை,BODY_PART_BREAST
அரும்பிய,ACTION_BUD
சுணங்கின்,FRECKLE_BODY
மாசு,STATE_FLAWLESS
இல்,STATE_WITHOUT
கற்பின்,CHASTITY_VIRTUE
புதல்வன்,PERSON_CHILD
தாய்,PERSON_MOTHER
என,SAY_AS
மாய,DECEIT_FALSE
பொய்ம்மொழி,LANGUAGE_LIE
சாயினை,ACTION_LEAN
பயிற்றி,ACTION_PRACTICE
எம்,PERSON_OUR
முதுமை,AGE_OLDAGE
எள்ளல்,ACTION_SCORN
அஃது,PRONOUN_THAT
அமைகும்,STATE_SUFFICE
தில்ல,STATE_NOT
சுடர்,FLAME_BRIGHT
பூந்தாமரை,FLOWER_LOTUS
நீர்,WATER_LIQUID
முதிர்,STATE_RIPE
பழனத்து,FIELD_WETLAND
அம்,ATTRIBUTE_BEAUTIFUL
தூம்பு,CONTAINER_HOLLOW
வள்ளை,PLANT_VALLAI
ஆய்,ATTRIBUTE_FINE
கொடி,CLIMBER_CREEPER
மயக்கி,ACTION_ENTANGLE
வாளை,FISH_VALAI
மேய்ந்த,ACTION_GRAZE
வள்,ATTRIBUTE_STRONG
எயிற்று,BODY_PART_TOOTH
நீர்நாய்,ANIMAL_OTTER
முள்ளரை,THORN_STEM
பிரம்பின்,PLANT_BAMBOO
மூதரில்,PLACE_OLDHOUSE
செறியும்,STATE_CLOSE
பல்வேல்,SPEAR_MANY
மத்தி,PLACE_MATHI
கழாஅர்,PLACE_KAZHAR
அன்ன,ATTRIBUTE_LIKE
எம்,PERSON_OUR
இளமை,YOUTH_ADOLESCENCE
சென்று,ACTION_GO
தவத்,PENANCE_AUSTERITY
தொல்லஃதே,STATE_OLD
இனிமை,HAPPINESS_JOY
எவன்,PRONOUN_WHAT
செய்வது,ACTION_DO
பொய்ம்மொழி,LANGUAGE_LIE
எமக்கே,PERSON_US
முலை,BODY_PART_BREAST
முகம்,BODY_PART_FACE
செய்தன,ACTION_MAKE
முள்,THORN_SHARP
எயிறு,BODY_PART_TOOTH
இலங்கின,ACTION_SHINE
தலை,HEAD_TOP
முடி,HAIR_KNOT
சான்ற,STATE_ABUNDANT
தண்,ATTRIBUTE_COOL
தழை,FOLIAGE_LEAF
உடையை,CLOTH_DRESS
அலமரல்,STATE_CONFUSION
ஆயமொடு,GROUP_FRIENDS
யாங்கணும்,PLACE_EVERYWHERE
படாஅல்,ACTION_DONOT
மூப்புடை,AGE_OLD
முதுபதி,PLACE_ANCIENT
தாக்கு,ACTION_ATTACK
அணங்கு,DIVINE_ANANKU
உடைய,POSSESS_HAVE
காப்பும்,PROTECTION_AMULET
பூண்டிசின்,ACTION_WEAR
கடையும்,END_EXTREMITY
போகலை,ACTION_DONOTGO
பேதை,IGNORANT_GIRL
அல்லை,STATE_NOT
மேதை,INTELLIGENT_GIRL
அம்,ATTRIBUTE_BEAUTIFUL
குறுமகள்,PERSON_GIRL
பெதும்பை,YOUTH_ADOLESCENT
பருவத்து,SEASON_TIME
ஒதுங்கினை,ACTION_RETREAT
புறத்து,PLACE_OUTSIDE
என,SAY_THUS
ஒண்,ATTRIBUTE_BRIGHT
சுடர்,FLAME_LIGHT
நல்,ATTRIBUTE_GOOD
இல்,HOUSE_HOME
அருங்கடி,PROTECTION_STRICT
நீவி,ACTION_REMOVE
சிதைவு,INJURY_HARM
அறிதல்,KNOW_UNDERSTAND
அஞ்சி,EMOTION_FEAR
இன்,ATTRIBUTE_SWEET
சிலை,BOW_WEAPON
ஏறுடை,POSSESS_BULL
இனத்த,GROUP_HERD
நாறு,ODOR_FRAGRANT
உயிர்,SOUL_LIFE
நவ்வி,ANIMAL_DEER
வலை,NET_TRAP
காண்,ACTION_SEE
பிணையின்,ANIMAL_FEMALEDEER
போகி,ACTION_GO
ஈங்கு,PLACE_HERE
ஓர்,NUMBER_ONE
தொலைவு,END_DESTRUCTION
இல்,STATE_WITHOUT
வெள்ளேல்,SPEAR_WHITE
விடலை,PERSON_YOUTH
என,POSSESS_MY
மகள்,PERSON_DAUGHTER
இச்,PRONOUN_THIS
சுரம்,PLACE_DESERT
படர்தந்தோளே,ACTION_BROUGHT
ஆயிடை,CONJUNCTION_BUT
அத்த,PLACE_WOOD
கள்வர்,PERSON_THIEF
ஆ,ANIMAL_COW
தொழு,HERD_CATTLE
அறுத்தென,ACTION_CUT
பிற்படு,AFTER_FOLLOW
பூசலின்,NOISE_TUMULT
வழிவழி,PATH_FOLLOW
ஓடி,ACTION_RUN
மெய்,BODY_FLESH
தலைப்படுதல்,ACTION_MEET
செய்யேன்,ACTION_DONOT
இத்தலை,PLACE_HERE
நின்னொடு,PERSON_YOU
வினவல்,QUESTION_ASK
கேளாய்,ACTION_LISTEN
பொன்னொடு,GOLD_WITH
புலிப்பல்,TOOTH_TIGER
கோத்த,ACTION_STRUNG
புலம்பு,STATE_LONELY
மணி,GEM_STONE
தாலI,ORNAMENT_THALI
ஒலிக்,SOUND_RESOUND
குழைச்,ORNAMENT_EARRING
செயலை,PLANT_ARJUNA
உடை,CLOTH_DRESS
மாண்,ATTRIBUTE_EXCELLENT
அல்குல்,BODY_PART_WAIST
ஆய்,ATTRIBUTE_FINE
சுளைப்,FRUIT_SECTION
பலவின்,PLANT_JACKFRUIT
மேய்,ACTION_GRAZE
கலை,ANIMAL_MALEDEER
உதிர்த்த,ACTION_SHED
துய்த்தலை,ORNAMENT_HEAD
வெண்காழ்,ORNAMENT_WHITE
பெறூஉம்,ACTION_OBTAIN
கல்,STONE_ROCK
கெழு,ABUNDANT_WITH
சிறுகுடி,VILLAGE_SMALL
கானவன்,PERSON_HUNTER
மகளே,PERSON_DAUGHTER
ஈயல்,TERMITE_INSECT
புற்றத்து,TERMITEMOUND_HILL
ஈர்ம்,ATTRIBUTE_MOIST
புறத்து,PLACE_OUTSIDE
இறுத்த,STATE_SETTLED
குரும்பி,BEE_HONEYCOMB
வல்சிப்,FOOD_MEAL
பெருங்கை,ARM_LARGE
ஏற்றை,ANIMAL_MALE
தூங்கு,ACTION_HANG
தோல்,SKIN_HIDE
துதிய,SHOULDER_HUMP
வள்உகிர்,CLAW_STRONG
கதுவலின்,ACTION_BITE
பாம்பு,ANIMAL_SNAKE
மதன்,STRENGTH_POWER
அழியும்,ACTION_DESTROY
பானாள்,TIME_MIDNIGHT
கங்குலும்,TIME_NIGHT
அரிய,STATE_RARE
அல்ல,STATE_NOT
மன்,EMPHASIS_INDEED
இகுளை,PERSON_FRIEND
பெரிய,ATTRIBUTE_LARGE
கேழல்,ANIMAL_BOAR
அட்ட,ACTION_KILL
பேழ்வாய்,BODY_PART_MOUTH
ஏற்றை,ANIMAL_MALE
பலா,PLANT_JACKFRUIT
அமல்,ABUNDANT_GROWTH
அடுக்கம்,SLOPE_HILL
புலாவ,ACTION_MIX
ஈர்க்கும்,ACTION_DRAG
கழை,PLANT_BAMBOO
நரல்,SOUND_RUSTLE
சிலம்பின்,MOUNTAIN_SLOPE
ஆங்கண்,PLACE_THERE
வழையொடு,PLANT_VALAI
வாழை,PLANT_BANANA
ஓங்கிய,ATTRIBUTE_TALL
தாழ்,ATTRIBUTE_LOW
கண்,PLACE_VICINITY
அசும்பில்,CAVE_CRACK
படு,ACTION_FALL
கடுங்களிற்றின்,ANIMAL_ELEPHANT
வருத்தம்,SUFFERING_PAIN
சொலிய,ACTION_EXPRESS
பிடி,ANIMAL_FEMALEELEPHANT
படி,STEP_FOOT
முறுக்கிய,ACTION_TWIST
பெருமர,PLANT_TREE
பூசல்,SOUND_NOISE
விண்,SKY_HEAVEN
தோய்,ACTION_TOUCH
விடர்,CAVE_CLEFT
அகத்து,PLACE_INSIDE
இயம்பும்,SOUND_RESOUND
அவர்,PERSON_THEY
நாட்டு,LAND_COUNTRY
எண்,NUMBER_COUNT
அரும்,STATE_DIFFICULT
பிறங்கல்,MOUNTAIN_HIGH
மான்,ANIMAL_DEER
அதர்,PATH_TRACK
மயங்காது,STATE_CLEAR
மின்னு,LIGHTNING_FLASH
விட,ACTION_LEAVE
சிறிய,ATTRIBUTE_SMALL
ஒதுங்கி,ACTION_SHRINK
மென்மெலத்,GAIT_GENTLY
துளி,WATER_DROP
தலைத்தலைஇய,ACTION_SPRINKLE
மணி,GEM_COLOR
ஏர்,BEAUTY_FORM
ஐம்பால்,HAIR_FIVE
சிறுபுறம்,BODY_PART_BACK
புதைய,ACTION_COVER
வாரி,ACTION_COMB
குரல்,HAIR_TRESS
பிழியூஉ,ACTION_SQUEEZE
நெறி,PATH_WAY
கெட,ACTION_LOSE
விலங்கிய,ACTION_SPREAD
நீயிர்,PERSON_YOU
இச்,PRONOUN_THIS
சுரம்,PLACE_DESERT
அறிதலும்,KNOW_UNDERSTAND
அறிதிரோ,KNOW_YOU
என்னுநர்ப்,PERSON_ASKER
பெறினே,ACTION_OBTAIN
கொல்,VIOLENT_FIERCE
வினை,WORK_DEED
பொலிந்த,ADORN_SHINE
கூர்ங்குறு,ATTRIBUTE_SHARP
புழுகின்,CIVET_CAT
வில்லோர்,PERSON_ARCHER
தூணி,QUIVER_ARROW
வீங்கப்,ACTION_SWELL
பெய்த,ACTION_PLACE
அப்பு,WATER_LIQUID
நுனை,POINT_TIP
ஏய்ப்ப,ATTRIBUTE_LIKE
அரும்பிய,ACTION_BUD
இருப்பை,PLANT_IRUPPAI
செப்பு,VESSEL_METAL
அடர்,ATTRIBUTE_DENSE
அன்ன,ATTRIBUTE_LIKE
செங்குழை,ORNAMENT_EARRING
அகந்தோறு,PLACE_INSIDE
இழுதின்,GHEE_CLARIFIED
