Word_Original,Hierarchical_Entity_Tag
மனை,PLACE_HOUSE
மாண்,QUALITY_EXCELLENT
சுடரொடு,OBJECT_LAMP
படர்,ACTION_SPREAD
பொழுது,TIME_EVENING
எனவே,SPEECH_SAY
கானலஞ்சிறுகுடிக்,PLACE_GROVE
கடல்,NATURE_SEA
மேம்,LOCATION_WEST
பரதவர்,PEOPLE_FISHER
நீல்,COLOR_BLUE
நிறப்,COLOR_COLOR
புன்னை,TREE_PUNNAI
கொழு,QUALITY_SHADY
நிழல்,SHADE_SHADE
அசைஇ,ACTION_REST
தண்,QUALITY_COLD
பெரும்,QUALITY_GREAT
பரப்பின்,LOCATION_EXPANSE
ஒண்,QUALITY_BRIGHT
பதம்,TIME_SEASON
நோக்கி,ACTION_WATCH
அம்,QUALITY_BEAUTIFUL
கண்,BODY_PART_EYE
அரில்,QUALITY_DENSE
வலை,NET_FISHING
உணக்கும்,ACTION_DRY
துறைவனொடு,MAN_LORD
அலரே,GOSSIP_RUMOR
அன்னை,PARENT_MOTHER
அறியின்,ACTION_KNOW
இவண்,LOCATION_HERE
உறை,ACTION_LIVE
வாழ்க்கை,LIFE_LIFESTYLE
அரிய,QUALITY_RARE
ஆகும்,ACTION_BECOME
நமக்கு,PRONOUN_US
என,SPEECH_SAY
கூறின்,ACTION_SPEAK
கொண்டும்,ACTION_TAKE
செல்வர்,ACTION_GO
கொல்,QUESTION_WHETHER
தோழி,FRIEND_GIRLFRIEND
உமணர்,PEOPLE_SALTMERCHANT
வெண்கல்,SUBSTANCE_SALT
உப்பின்,SUBSTANCE_SALT
கொள்ளை,TRADE_PURCHASE
சாற்றிக்,ACTION_ANNOUNCE
கண,GROUP_GROUP
நிரை,LINE_LINE
கிளர்க்கும்,ACTION_MOVE
நெடு,QUALITY_LONG
நெறிச்,PATH_PATH
சகடம்,VEHICLE_CART
மணல்,SAND_SAND
மடுத்து,ACTION_SINK
உரறும்,SOUND_CREAK
ஓசை,SOUND_SOUND
கழனிக்,FIELD_FIELD
கருங்கால்,QUALITY_BLACK
வெண்குருகு,BIRD_EGRET
வெரூஉம்,ACTION_FEAR
இருங்கழிச்,LAGOON_LAGOON
சேர்ப்பின்,MAN_LORD
தம்,PRONOUN_THEIR
உறைவு,ACTION_LIVE
இன்,QUALITY_SWEET
ஊர்க்கே,PLACE_VILLAGE
நிலம்,EARTH_LAND
நீர்,NATURE_WATER
ஆரக்,ACTION_DRINK
குன்றம்,LOCATION_HILL
குழைப்ப,ACTION_BEND
அகல்வாய்ப்,QUALITY_WIDE
பைஞ்சுனைப்,WATER_POND
பயிர்,CROP_CROP
கால்,STEM_STEM
யாப்பக்,ACTION_TIE
குறவர்,PEOPLE_HUNTER
கொன்ற,ACTION_KILL
குறைக்,QUALITY_SHORT
கொடி,PLANT_CREEPER
நறைப்,FLOWER_FRAGRANT
பவர்,PEOPLE_CLIMBER
நறுங்காழ்,QUALITY_FRAGRANT
ஆரம்,GARLAND_GARLAND
சுற்றுவன,ACTION_WEAR
அகைப்பப்,ACTION_OPEN
பெரும்,QUALITY_GREAT
பெயல்,NATURE_RAIN
பொழிந்த,ACTION_POUR
தொழில,ACTION_WORK
எழிலி,CLOUD_CLOUD
தெற்கு,DIRECTION_SOUTH
ஏர்பு,ACTION_ACCEPT
இரங்கும்,SOUND_ROAR
அற்சிரக்,COLD_COLD
காலையும்,TIME_SEASON
அரிதே,QUALITY_RARE
காதலர்ப்,LOVER_LOVER
பிரிதல்,ACTION_SEPARATE
இன்று,ABSENCE_WITHOUT
செல்,ACTION_GO
இகுளையர்த்,WOMAN_FRIEND
தரூஉம்,ACTION_BRING
வாடையொடு,WIND_WIND
மயங்கு,QUALITY_CONFUSED
இதழ்,FLOWER_PETAL
மழைக்,CLOUD_RAIN
கண்,BODY_PART_EYE
பயந்த,ACTION_GIVEBIRTH
தூதே,MESSENGER_MESSENGER
நீர்,NATURE_WATER
வளர்,ACTION_GROW
ஆம்பல்,FLOWER_WATERLILY
தூம்புடைத்,QUALITY_HOLLOW
திரள்,QUALITY_THICK
கால்,STEM_STEM
நார்,FIBER_FIBER
உரித்தன்ன,SIMILE_PEELED
மதனின்,QUALITY_BEAUTY
மாமைக்,COLOR_DARK
குவளை,FLOWER_BLUEWATERLILY
அன்ன,SIMILE_LIKE
ஏந்து,ACTION_LIFT
எழில்,QUALITY_BEAUTY
மழைக்,CLOUD_RAIN
கண்,BODY_PART_EYE
திதலை,ORNAMENT_FRECKLE
அல்குல்,BODY_PART_WAIST
பெருந்தோள்,BODY_PART_SHOULDER
குறுமகட்கு,WOMAN_YOUNG
எய்தச்,ACTION_REACH
சென்று,ACTION_GO
செப்புநர்ப்,ACTION_SPEAK
பெறினே,ACTION_GET
இவர்,PRONOUN_WHO
யார்,PRONOUN_WHO
என்குவள்,ACTION_SAY
அல்லள்,PRONOUN_SHE
முனாஅது,TIME_BEFORE
அத்தக்,LOCATION_WILDERNESS
குமிழின்,TREE_KUMIL
கொடு,QUALITY_CROOKED
மூக்கு,FRUIT_FRUIT
விளை,ACTION_RIPEN
கனி,FRUIT_FRUIT
எறி,ACTION_THROW
மட,QUALITY_TENDER
மாற்கு,MAN_HUSBAND
வல்சி,FOOD_FOOD
ஆகும்,ACTION_BECOME
வல்,QUALITY_STRONG
வில்,WEAPON_BOW
ஓரி,MAN_CHIEFTAIN
கானம்,LOCATION_FOREST
நாறி,ACTION_SMELL
இரும்,QUALITY_DARK
பல்,QUALITY_MANY
ஒலிவரும்,QUALITY_WAVY
கூந்தல்,HAIR_HAIR
பெரும்,QUALITY_GREAT
பேதுறுவள்,EMOTION_CONFUSE
யாம்,PRONOUN_WE
வந்தனம்,ACTION_COME
எனவே,SPEECH_SAY
சூருடை,QUALITY_DEMONIC
நனந்தலைச்,LOCATION_WIDE
சுனை,WATER_POND
நீர்,NATURE_WATER
மல்கப்,ACTION_OVERFLOW
பெருவரை,LOCATION_MOUNTAIN
அடுக்கத்து,LOCATION_SLOPE
அருவி,WATERFALL_WATERFALL
ஆர்ப்பக்,SOUND_ROAR
கல்,STONE_STONE
அலைத்து,ACTION_STRIKE
இழிதரும்,ACTION_FLOW
கடுவரல்,QUALITY_VIOLENT
கான்யாற்றுக்,RIVER_FORESTRIVER
கழை,BAMBOO_BAMBOO
மாய்,ACTION_DISAPPEAR
நீத்தம்,WATER_DEPTH
காடு,LOCATION_FOREST
அலை,ACTION_WAVE
ஆர்ப்பத்,SOUND_SOUND
தழங்கு,SOUND_THUNDER
குரல்,SOUND_SOUND
ஏறொடு,ANIMAL_BULL
முழங்கி,SOUND_ROAR
வானம்,SKY_CLOUD
இன்னே,TIME_NOW
பெய்ய,ACTION_RAIN
மின்னுமால்,NATURE_LIGHTNING
தோழி,FRIEND_GIRLFRIEND
வெண்ணெல்,CROP_RICE
அருந்திய,ACTION_EAT
வரி,ANIMAL_STRIPES
நுதல்,BODY_PART_FOREHEAD
யானை,ANIMAL_ELEPHANT
தண்,QUALITY_COOL
நறுஞ்சிலம்பில்,LOCATION_HILL
துஞ்சும்,ACTION_SLEEP
சிறியிலைச்,TREE_LEAF
சந்தின,TREE_SANDAL
வாடு,QUALITY_WITHERED
பெருங்காட்டே,LOCATION_FOREST
அல்கு,ACTION_LINGER
படர்,EMOTION_ANGUISH
உழந்த,ACTION_SUFFER
அரி,QUALITY_LION
மதர்,QUALITY_DRUNKEN
மழைக்கண்,BODY_PART_EYE
பல்பூம்,FLOWER_MANY
பகைத்,FLOWER_CLUSTER
தழை,LEAF_LEAF
நுடங்கும்,ACTION_SWAY
அல்குல்,BODY_PART_WAIST
திரு,GODDESS_LAKSHMI
மணி,GEM_GEM
புரையும்,SIMILE_RESEMBLE
மேனி,BODY_SKIN
மடவோள்,WOMAN_YOUNG
யார்,PRONOUN_WHO
மகள்,RELATIONSHIP_DAUGHTER
கொல்,QUESTION_WHETHER
இவள்,PRONOUN_SHE
தந்தை,PARENT_FATHER
வாழியர்,BLESSING_LIVE
துயரம்,EMOTION_SORROW
உறீஇயினள்,ACTION_CAUSE
எம்மே,PRONOUN_US
அகல்வயல்,FIELD_FIELD
அரிவனர்,ACTION_REAP
அரிந்தும்,ACTION_CUT
தருவனர்ப்,ACTION_GIVE
பெற்றும்,ACTION_OBTAIN
தண்,QUALITY_COOL
சேறு,MUD_MUD
தாஅய்,ACTION_SPREAD
மதனுடை,QUALITY_BEAUTIFUL
நோன்,QUALITY_STRONG
தாள்,STEM_STEM
கண்,BODY_PART_EYE
போல்,SIMILE_LIKE
நெய்தல்,FLOWER_NEYDAL
போர்வில்,WEAPON_BOW
பூக்கும்,ACTION_BLOOM
திண்,QUALITY_STRONG
தேர்ப்,VEHICLE_CHARIOT
பொறையன்,MAN_CHIEFTAIN
தொண்டி,PLACE_TONDI
தன்,PRONOUN_HER
திறம்,SKILL_WAY
பெறுக,ACTION_GET
இவள்,PRONOUN_SHE
ஈன்ற,PARENT_BIRTH
தாயே,PARENT_MOTHER
அழிவிலர்,ABSENCE_DESTRUCTION
முயலும்,ACTION_STRIVE
ஆர்வ,EMOTION_DESIRE
மாக்கள்,PEOPLE_PEOPLE
வழிபடு,ACTION_WORSHIP
தெய்வம்,GOD_GOD
கண்,BODY_PART_EYE
கண்டாஅங்க,SIMILE_SEE
அலமரல்,EMOTION_DISTRESS
வருத்தம்,EMOTION_SUFFERING
தீர,ACTION_END
யாழ,EMPHASIS_INDEED
நின்,PRONOUN_YOUR
நல,QUALITY_GOOD
மென்,QUALITY_SOFT
பணைத்தோள்,BODY_PART_SHOULDER
எய்தினம்,ACTION_REACH
ஆகலின்,REASON_BECAUSE
பொரிப்,FLOWER_FLAME
பூம்,FLOWER_FLOWER
புன்கின்,TREE_PUNGU
எழில்,QUALITY_BEAUTY
தகை,QUALITY_NOBILITY
ஒண்,QUALITY_BRIGHT
முறி,ORNAMENT_BANGLE
சுணங்கு,ORNAMENT_FRECKLE
அணி,ORNAMENT_ORNAMENT
வன,QUALITY_BEAUTIFUL
முலை,BODY_PART_BREAST
அணங்கு,GODDESS_ANANGU
கொள,ACTION_TAKE
திமிரி,ACTION_GROW
நிழல்,SHADE_SHADE
காண்தோறும்,ACTION_SEE
நெடிய,QUALITY_LONG
வைகி,ACTION_LINGER
மணல்,SAND_SAND
காண்தோறும்,ACTION_SEE
வண்டல்,CLAY_CLAY
தைஇ,ACTION_MOLD
வருந்தாது,ABSENCE_SUFFER
ஏகுமதி,ACTION_GO
வால்,QUALITY_WHITE
எயிற்றோயே,BODY_PART_TOOTH
மா,QUALITY_DARK
நனை,FLOWER_BUD
கொழுதி,ACTION_PLUCK
மகிழ்,EMOTION_JOY
குயில்,BIRD_CUCKOO
ஆலும்,ACTION_SING
நறுந்தண்,QUALITY_COOL
பொழில,GARDEN_GARDEN
கானம்,LOCATION_FOREST
குறும்,QUALITY_SHORT
பல்,QUALITY_MANY
ஊர,PLACE_VILLAGE
யாம்,PRONOUN_WE
செல்லும்,ACTION_GO
ஆறே,PATH_PATH
அண்ணாந்து,ACTION_LOOKUP
ஏந்திய,ACTION_LIFT
வன,QUALITY_BEAUTIFUL
முலை,BODY_PART_BREAST
தளரினும்,ACTION_WEAKEN
பொன்,METAL_GOLD
நேர்,SIMILE_LIKE
மேனி,BODY_SKIN
மணியின்,GEM_GEM
தாழ்ந்த,ACTION_HANG
நல்,QUALITY_GOOD
நெடுங்கூந்தல்,HAIR_HAIR
நரையொடu,COLOR_GREY
முடிப்பினும்,ACTION_TIE
நீத்தல்,ACTION_ABANDON
ஓம்புமதி,ACTION_PROTECT
பூக்கேழ்,COLOR_FLOWERCOLOR
ஊர,MAN_CHIEFTAIN
இன்,QUALITY_SWEET
கடுங்கள்ளின்,DRINK_HARSHLIQUOR
இழை,ORNAMENT_JEWEL
அணி,ORNAMENT_ADORN
நெடுந்தேர்க்,VEHICLE_CHARIOT
கொற்றச்,KING_CHOLA
சோழர்,CLAN_CHOLA
கொங்கர்ப்,PEOPLE_KONGAR
பணீஇயர்,ACTION_SERVE
வெண்கோட்டு,ANIMAL_TUSK
யானைப்,ANIMAL_ELEPHANT
போஒர்,PEOPLE_WARRIOR
கிழவோன்,MAN_LORD
பழையன்,QUALITY_OLD
வேல்,WEAPON_SPEAR
வாய்த்தன்ன,SIMILE_SUITABLE
நின்,PRONOUN_YOUR
பிழையா,QUALITY_FLAWLESS
நல்,QUALITY_GOOD
மொழி,SPEECH_WORD
தேறிய,ACTION_TRUST
இவட்கே,PRONOUN_HER
பெய்யாது,ABSENCE_RAIN
வைகிய,ACTION_LINGER
கோதை,GARLAND_GARLAND
போல,SIMILE_LIKE
மெய்,BODY_BODY
சாயினை,ACTION_FADE
அவர்,PRONOUN_THEY
செய்,ACTION_DO
குறி,SIGN_SIGN
பிழைப்ப,ACTION_FAIL
உள்ளி,ACTION_THINK
நொதுமலர்,PEOPLE_STRANGER
நேர்பு,ACTION_APPROACH
உரை,SPEECH_WORD
தெள்ளிதின்,CLARITY_CLEARLY
வாரார்,ACTION_NOTCOME
என்னும்,ACTION_SAY
புலவி,EMOTION_ANGER
உட்கொளல்,ACTION_FEAR
ஒழிக,ACTION_CEASE
மாள,ACTION_END
நின்,PRONOUN_YOUR
நெஞ்சத்தானே,ORGAN_MIND
புணரி,WAVE_WAVE
பொருத,ACTION_STRIKE
பூ,FLOWER_FLOWER
மணல்,SAND_SAND
அடைகரை,SHORE_SHORE
ஆழி,SEA_SEA
மருங்கின்,LOCATION_SIDE
அலவன்,CRAB_CRAB
ஓம்பி,ACTION_CARE
வலவன்,CHARRIOTEER_CHARRIOTEER
வள்பு,ROPE_REIN
ஆய்ந்து,ACTION_SELECT
ஊர,ACTION_DRIVE
நிலவு,MOONLIGHT_MOONLIGHT
விரிந்தன்றால்,ACTION_SPREAD
கானலானே,GROVE_GROVE
விளம்பழம்,FRUIT_PLANTAIN
கமழும்,ACTION_SMELL
கமஞ்சூல்,QUALITY_PREGNANT
குழிசிப்,POT_POT
பாசம்,ROPE_ROPE
தின்ற,ACTION_EAT
தேய்,WEAR_WEAR
கால்,STEM_STEM
மத்தம்,OBJECT_CHURN
நெய்,OIL_GHEE
தெரி,ACTION_SELECT
இயக்கம்,MOVEMENT_MOVEMENT
வெளில்,PLACE_OPENSPACE
முதல்,LOCATION_FRONT
முழங்கும்,SOUND_SOUND
வைகு,TIME_DAWN
புலர்,TIME_DAWN
விடியல்,TIME_DAWN
மெய்,BODY_BODY
கரந்து,ACTION_HIDE
தன்,PRONOUN_HER
கால்,LEG_LEG
அரி,ORNAMENT_ANKLET
அமை,QUALITY_BEAUTIFUL
சிலம்பு,ORNAMENT_ANKLET
கழீஇ,ACTION_REMOVE
பல்,QUALITY_MANY
மாண்,QUALITY_EXCELLENT
வரி,LINE_LINE
புனை,ACTION_ADORN
பந்தொடு,BALL_BALL
வைஇய,ACTION_PLACE
செல்வோள்,WOMAN_GOING
இவை,PRONOUN_THESE
காண்தோறும்,ACTION_SEE
நோவர்,EMOTION_PAIN
மாதோ,EMPHASIS_INDEED
அளியரோ,PITY_PITY
அளியர்,PITY_PITY
என்,PRONOUN_MY
ஆயத்தோர்,GROUP_COMPANION
என,SPEECH_SAY
நும்மொடு,PRONOUN_YOU
வரவு,ACTION_COME
தான்,PRONOUN_SHE
அயரவும்,ACTION_FORGET
தன்,PRONOUN_HER
வரைத்து,MEASURE_MEASURE
அன்றியும்,EXCEPTION_BESIDES
கலுழ்ந்தன,CRY_CRY
கண்ணே,BODY_PART_EYE
எழாஆ,ABSENCE_RISE
ஆகலின்,REASON_BECAUSE
எழில்,QUALITY_BEAUTY
நலம்,BEAUTY_BEAUTY
தொலைய,ACTION_LOSE
அழாஅதீமோ,ABSENCE_CRY
நொதுமலர்,PEOPLE_STRANGER
தலையே,PEOPLE_HEAD
ஏனல்,CROP_MILLET
காவலர்,PEOPLE_GUARD
மா,ANIMAL_BEAR
வீழ்த்துப்,ACTION_LOVE
பறித்த,ACTION_PLUCK
பகழி,WEAPON_ARROW
அன்ன,SIMILE_LIKE
சேயரி,COLOR_RED
மழைக்,CLOUD_RAIN
கண்,BODY_PART_EYE
நல்ல,QUALITY_GOOD
பெருந்தோளோயே,BODY_PART_SHOULDER
கொல்லன்,ARTISAN_BLACKSMITH
எறி,ACTION_STRIKE
பொன்,METAL_GOLD
பிதிரின்,SPARK_SPARK
சிறுபல,QUALITY_SMALL
காய,FLOWER_BUD
வேங்கை,TREE_VENGAI
வீ,FLOWER_FLOWER
உகும்,ACTION_FALL
ஓங்கு,QUALITY_HIGH
மலை,LOCATION_MOUNTAIN
கட்சி,LOCATION_SUMMIT
மயில்,BIRD_PEACOCK
அறிபு,KNOWLEDGE_KNOW
அறியா,ABSENCE_KNOW
மன்னோ,EMPHASIS_INDEED
பயில்,SOUND_SOUND
குரல்,SOUND_SOUND
கவரும்,ACTION_STEAL
பைம்புறக்,QUALITY_GREEN
கிளியே,BIRD_PARROT
தொல்கவின்,QUALITY_OLDBEAUTY
தொலைய,ACTION_LOSE
தோள்,BODY_PART_SHOULDER
நலம்,BEAUTY_BEAUTY
சாஅய,ACTION_DECLINE
நல்கார்,LOVER_NOTKIND
நீத்தனர்,ACTION_ABANDON
ஆயினும்,CONCESSION_ALTHOUGH
நல்குவர்,LOVER_KIND
நட்டனர்,FRIEND_FRIEND
வாழி,BLESSING_LIVE
தோழி,FRIEND_GIRLFRIEND
குட்டுவன்,MAN_CHIEFTAIN
அகப்பா,OBJECT_SHIELD
அழிய,ACTION_DESTROY
நூறி,ACTION_CRUSH
செம்பியன்,KING_CHOLA
பகல்,TIME_DAY
தீ,FIRE_FIRE
வேட்ட,ACTION_WANT
ஞாட்பினும்,BATTLE_BATTLE
மிக,EXCESS_EXCESS
பெரிது,QUALITY_GREAT
அலர்,GOSSIP_RUMOR
எழ,ACTION_RISE
சென்றனர்,ACTION_GO
ஆயினும்,CONCESSION_ALTHOUGH
மலர்,FLOWER_FLOWER
கவிழ்ந்து,ACTION_BOW
மா,QUALITY_DARK
மடல்,LEAF_LEAF
அவிழ்ந்த,ACTION_BLOOM
காந்தள்,FLOWER_KANTHAL
அம்,QUALITY_BEAUTIFUL
சாரல்,LOCATION_SLOPE
இனம்,GROUP_HERD
சால்,QUALITY_ABUNDANT
வயக்,QUALITY_FIERCE
களிறு,ANIMAL_MALEELEPHANT
பாந்தள்,SNAKE_SNAKE
பட்டென,ACTION_TOUCH
துஞ்சாத்,ABSENCE_SLEEP
துயரத்து,EMOTION_SORROW
அஞ்சு,EMOTION_FEAR
பிடிப்,ANIMAL_FEMALEELEPHANT
பூசல்,SOUND_NOISE
நெடு,QUALITY_LONG
வரை,LOCATION_MOUNTAIN
விடரகத்து,CAVE_CAVE
இயம்பும்,SOUND_RESOUND
கடுமான்,QUALITY_FIERCE
புல்லிய,ACTION_GRAZE
காடு,LOCATION_FOREST
இறந்தோரே,ACTION_CROSS
முழங்கு,SOUND_ROAR
திரை,WAVE_WAVE
கொழீஇய,ACTION_STIR
மூரி,QUALITY_ROARING
எக்கர்,SANDHILL_SANDHILL
நுணங்கு,QUALITY_DELICATE
துகில்,CLOTH_CLOTH
நுடக்கம்,MOVEMENT_TREMBLE
போல,SIMILE_LIKE
கணம்,GROUP_GROUP
கொள,ACTION_TAKE
ஊதை,WIND_WIND
தூற்றும்,ACTION_BLOW
உரவு,QUALITY_STRONG
நீர்ச்,WATER_WATER
சேர்ப்ப,MAN_LORD
பூவின்,FLOWER_FLOWER
அன்ன,SIMILE_LIKE
நலம்,BEAUTY_BEAUTY
புதிது,QUALITY_NEW
உண்டு,ACTION_EAT
நீ,PRONOUN_YOU
புணர்ந்த,ACTION_UNITE
அனையேம்,QUALITY_SAME
அன்மையின்,ABSENCE_NOTBEING
யாமே,PRONOUN_WE
நேர்புடை,QUALITY_EQUAL
நெஞ்சம்,ORGAN_MIND
தாங்கத்,ACTION_BEAR
தாங்கி,ACTION_BEAR
மாசு,IMPURITY_IMPURITY
இல்,ABSENCE_WITHOUT
கற்பின்,VIRTUE_CHASTITY
மடவோள்,WOMAN_INNOCENT
குழவி,CHILD_CHILD
பேஎய்,DEMON_DEMON
வாங்க,ACTION_PULL
கைவிட்டாங்கு,ACTION_RELEASE
சேணும்,DISTANCE_FAR
எம்மொடு,PRONOUN_US
வந்த,ACTION_COME
நாணும்,EMOTION_SHAME
விட்டேம்,ACTION_ABANDON
அலர்க,ACTION_BLOOM
இவ்,PRONOUN_THIS
ஊரே,PLACE_VILLAGE
புணரின்,ACTION_UNITE
புணராது,ABSENCE_UNITE
பொருளே,WEALTH_WEALTH
பொருள்வயின்,WEALTH_WEALTH
பிரியின்,ACTION_SEPARATE
புணராது,ABSENCE_UNITE
புணர்வே,ACTION_UNITE
ஆயிடை,TIME_THEN
செல்லினும்,ACTION_GO
செல்லாய்,ABSENCE_GO
ஆயினும்,CONCESSION_ALTHOUGH
நல்லதற்கு,QUALITY_GOOD
உரியை,QUALITY_WORTHY
வாழி,BLESSING_LIVE
என்,PRONOUN_MY
நெஞ்சே,ORGAN_MIND
பொருளே,WEALTH_WEALTH
வாடாப்,ABSENCE_FADE
பூவின்,FLOWER_FLOWER
பொய்கை,POND_POND
நாப்பண்,LOCATION_CENTER
ஓடு,FISH_FISH
மீன்,FISH_FISH
வழியின்,PATH_PATH
கெடுவ,ACTION_PERISH
யானே,PRONOUN_I
விழுநீர்,WATER_WATER
வியல்,QUALITY_WIDE
அகம்,PLACE_INTERIOR
தூணி,QUIVER_QUIVER
ஆக,ACTION_BECOME
எழு,PLOW_PLOW
மாண்,QUALITY_EXCELLENT
அளக்கும்,ACTION_MEASURE
விழுநிதி,TREASURE_TREASURE
பெறினும்,ACTION_OBTAIN
கனங்குழைக்கு,EARRING_EARRING
அமர்த்த,ACTION_FIT
சேயரி,COLOR_RED
மழைக்,CLOUD_RAIN
கண்,BODY_PART_EYE
அமர்ந்து,ACTION_LOVE
இனிது,QUALITY_SWEET
நோக்கமொடu,ACTION_GAZE
செகுத்தன,ACTION_KILL
எனைய,QUANTITY_MANY
ஆகுக,ACTION_BECOME
வாழி,BLESSING_LIVE
பொருளே,WEALTH_WEALTH
நாள்,TIME_DAY
மழை,NATURE_RAIN
தலைஇய,ACTION_CAUSE
நல்,QUALITY_GOOD
நெடுங்குன்றத்து,LOCATION_HILL
மால்,QUALITY_DARK
கடல்,NATURE_SEA
திரையின்,WAVE_WAVE
இழிதரும்,ACTION_FLOW
அருவி,WATERFALL_WATERFALL
அகல்,QUALITY_WIDE
இருங்கானத்து,LOCATION_FOREST
அல்கு,ACTION_LINGER
அணி,BEAUTY_ADORNMENT
நோக்கித்,ACTION_SEE
தாங்கவும்,ACTION_BEAR
தகைவரை,QUALITY_ENDURE
நில்லா,ABSENCE_STAY
நீர்,NATURE_WATER
சுழல்பு,ACTION_WHIRL
ஏந்து,ACTION_LIFT
எழில்,QUALITY_BEAUTY
மழைக்,CLOUD_RAIN
கண்,BODY_PART_EYE
கலுழ்தலின்,CRY_CRY
அன்னை,PARENT_MOTHER
எவன்,QUESTION_WHAT
செய்தனையோ,ACTION_DO
நின்,PRONOUN_YOUR
இலங்கு,QUALITY_SHINE
எயிறு,BODY_PART_TOOTH
உண்கு,ACTION_EAT
என,SPEECH_SAY
மெல்லிய,QUALITY_SOFT
